3.99401 5.87317 8.05441 4.8491 5.85943 7.32015 6.28989 3.7645 4.71256 10.1753 2.22487 143.066 0.877788 0 134 1
3.09323 5.37197 8.06803 4.60499 6.21599 7.3497 6.28989 3.53672 4.89851 9.92355 1.97984 168.102 4.80639 0 133 1
3.03805 6.68798 7.86682 3.08501 4.55415 8.02418 5.58761 2.8022 3.73885 9.63619 3.98212 159.334 21.0419 0 132 1
8.51194 13.0367 15.2007 4.4643 6.76761 8.78576 7.00766 6.00608 5.3137 13.337 9.76354 80.5057 28.0751 0 171 46
7.50164 6.96477 14.6983 6.61054 7.52141 5.36871 9.04773 3.26325 2.8223 2.1076 11.6733 17.6128 51.9275 0 125 1
8.73274 7.88319 15.8016 7.41577 8.25056 5.49701 9.04773 3.31288 3.07816 2.23492 12.034 16.4336 48.4499 0 124 1
8.70221 8.6638 15.7617 5.868 7.20475 7.44323 9.22011 3.79358 2.76156 4.67184 11.9623 30.4336 46.1845 0 123 1
8.72544 8.46957 15.7727 4.88915 6.95313 7.57001 9.3186 4.36755 2.55196 5.1801 11.7663 33.8205 43.6609 0 122 1
8.71543 8.45146 15.7708 4.57541 7.16069 7.61866 9.3186 4.60468 2.32668 5.33584 11.5732 34.2977 42.6743 0 121 1
8.72143 8.4303 15.7845 2.87361 5.44173 7.59958 9.3165 6.01556 3.61793 5.49826 12.3528 36.3686 42.739 0 120 1
8.71632 8.50286 15.7873 1.8985 4.25756 6.88766 9.3165 6.85809 4.57701 5.73666 12.8039 36.6678 39.7034 0 119 1
8.12035 9.36611 14.6798 1.06033 1.74286 5.89742 9.25425 7.70635 6.61505 7.66679 13.9409 11.59 61.7961 0 118 1
3.98849 7.39452 9.02524 2.88674 4.09329 7.98899 5.99419 2.8903 3.5381 9.50446 5.38456 129.791 14.9477 1 131 25
5.62027 9.45663 14.1746 6.94993 9.08882 6.84379 9.51839 4.748 6.67386 0.421296 13.4627 1.26972 69.818 0 106 1
6.55996 9.24399 14.2302 6.18022 9.25012 5.34153 9.14719 4.01499 6.08972 1.05795 13.0574 2.08711 66.4781 0 105 1
6.56889 7.65004 14.2168 5.79253 8.12973 3.94749 9.10347 4.0311 5.64987 1.79002 13.0895 6.33757 67.0071 0 104 1
5.69321 6.22959 13.8915 4.19992 7.01452 3.81062 9.10347 4.00841 5.89561 2.12139 13.0964 7.77981 70.4248 0 103 1
5.73242 5.06656 13.5747 2.83524 5.52849 2.49318 9.06988 4.31979 4.88142 2.38825 13.217 21.0713 76.7655 0 102 1
5.64322 5.62838 12.9238 2.5636 4.65282 2.33338 9.07035 4.88791 4.28368 2.34857 13.3426 24.0965 84.9208 0 101 1
5.6703 5.61493 12.9299 2.29963 4.47468 2.29239 9.07035 4.91478 4.12246 2.27701 13.1674 22.6768 83.1386 0 100 1
7.95473 8.41322 14.3728 3.36973 5.43243 0.498915 7.03831 5.04514 2.77684 3.27483 9.76396 11.5137 25.664 2 143 50
6.96907 10.6063 11.045 9.36646 9.80275 4.34925 6.58262 3.29245 4.13518 1.20546 8.80997 0.113048 50.3206 0 93 1
6.5593 10.1261 10.4862 8.19361 9.69623 6.39466 4.4723 2.52562 4.23941 8.36888 1.2864 53.0993 0.265395 0 92 1
6.54482 10.1066 10.4692 7.88246 9.80463 6.42977 4.45532 2.31314 4.22346 8.3403 1.05833 53.5257 0.458247 0 91 1
6.55071 9.55596 11.5326 7.45836 8.62256 4.06058 8.6293 2.67681 2.72772 1.36812 10.5871 0.880829 61.3806 0 90 1
6.53824 9.62311 11.5391 6.63353 7.80452 4.51428 9.16712 2.1454 1.88886 2.64472 10.6966 5.25126 63.7563 0 89 1
6.51272 9.57554 11.6988 6.2797 7.61493 4.59549 9.31141 2.10781 1.93335 2.66215 11.0035 6.2027 65.5406 0 88 1
6.5526 9.68489 12.7749 6.00136 6.50809 5.91506 10.0391 1.93753 1.28989 4.512 11.3288 19.6796 62.3323 0 87 1
6.51218 9.68006 12.8132 5.04901 5.23266 6.66822 10.1504 1.84282 2.13175 5.52115 11.43 26.5761 62.8579 0 86 1
6.4981 9.62912 12.8717 4.71868 5.05936 6.78929 10.1554 2.074 2.3809 5.52602 11.4633 25.7212 62.262 0 85 1
7.94673 11.3077 14.3444 4.84841 5.78147 8.79065 10.138 3.17182 2.45027 7.91564 11.7863 41.0307 49.4918 0 84 1
7.94579 11.0772 14.3746 4.47476 5.46606 8.35847 10.138 3.48434 2.59396 7.92629 11.609 42.1673 45.9538 0 83 1
7.98312 9.4802 14.3392 1.36404 1.53593 5.5696 9.25425 7.46501 6.8236 7.94474 13.9903 1.30457 73.8625 0 117 42
6.90671 9.83518 13.9004 8.52601 9.33963 6.21019 7.1007 4.67906 5.67037 0.564793 9.24538 1.61994 40.4261 0 75 1
6.98854 9.70152 13.8621 8.36025 9.48309 5.36814 7.32424 4.20639 5.44623 0.38913 9.89575 1.92382 44.9187 0 74 1
6.93069 9.64063 13.7257 7.99888 9.67178 5.36814 7.26521 4.04857 5.63496 0.349048 9.93074 2.06295 45.5542 0 73 1
6.90389 8.69749 12.4186 8.44295 8.55556 4.07172 6.56799 4.28516 4.82369 0.526488 9.90364 3.08184 52.5806 0 72 1
6.90653 8.67203 12.4153 7.63426 9.05336 3.69269 6.94199 3.69052 5.04966 1.23085 10.2125 4.66175 55.222 0 71 1
6.91397 8.6785 12.3183 7.34041 8.81067 3.69269 6.9156 3.57212 4.8696 1.41226 10.2052 4.65453 55.8665 0 70 1
6.90787 7.78822 11.3406 6.8228 6.94998 2.43372 7.02776 3.30094 3.89972 1.59755 10.3243 10.0173 63.6983 0 69 1
6.9252 7.78321 11.357 6.11648 6.7062 2.30352 7.61717 3.19113 3.63742 2.08088 10.7275 10.6944 68.3244 0 68 1
6.906 7.77027 11.3343 5.80816 6.94633 2.30352 7.7068 3.20673 3.73653 2.03323 10.7534 10.7605 69.2879 0 67 1
6.89643 8.49241 11.317 4.85587 5.97098 2.16694 8.80127 3.23443 3.44065 3.44187 11.1894 14.0547 76.0738 0 66 1
7.93678 11.0749 14.3647 4.16601 5.65018 8.35847 10.138 3.78243 2.36014 8.01586 11.3937 43.8033 46.032 2 82 26
5.24582 10.6663 12.3141 7.78781 11.0651 5.96165 9.93027 2.77385 6.01675 1.49081 10.9756 7.58152 61.3962 0 56 1
4.58405 10.1661 11.3971 6.93621 10.6997 5.92667 9.92001 2.48306 6.17524 1.85479 10.8901 8.68374 66.8418 0 55 1
4.57417 9.41639 11.3733 5.75465 9.53829 5.82846 9.93721 1.42036 5.04705 3.4088 10.7642 19.7881 68.2255 0 54 1
4.76548 8.69103 11.4298 5.25377 8.39881 5.37446 9.93739 0.934822 3.80546 3.40161 10.7386 22.8793 69.0593 0 53 1
4.87774 8.78378 11.4063 5.07896 8.36519 5.40456 9.93739 0.792737 3.69455 3.32713 10.706 22.2008 69.1283 0 52 1
5.2244 6.0086 12.6747 1.51831 3.44246 2.3869 9.07035 5.67508 4.99146 4.23527 13.8161 43.483 103.765 2 99 54
8.43884 10.0591 16.2333 6.45361 8.36658 4.64402 7.79843 2.40066 1.16553 4.30813 7.98421 16.8285 6.71444 0 45 1
8.77429 10.7202 16.8563 7.11119 7.43105 4.02516 8.11404 2.08149 2.11939 4.03368 9.56219 11.8437 8.26101 0 44 1
8.79166 10.7235 16.8277 5.65225 6.32199 3.60531 8.17968 3.50873 2.92729 5.12164 10.5428 5.27445 4.90687 0 43 1
8.80123 10.7374 16.8238 5.45986 6.02815 3.60531 8.2096 3.61031 3.16648 5.35237 10.8167 6.67907 3.83513 0 42 1
8.80137 10.7365 16.4492 4.9615 5.53199 3.59031 8.01905 4.07153 3.55421 5.82764 10.9172 6.139 0.037069 0 41 1
9.01552 10.5252 16.7501 4.68485 6.12958 3.59031 7.92055 4.36644 3.33755 6.09746 10.6571 14.3314 4.98749 0 40 1
9.00103 10.4617 15.7376 3.83388 4.23368 4.00769 7.35463 5.18081 5.06578 6.93368 11.5065 18.5068 1.70768 0 39 1
8.86385 10.2944 15.5859 2.8967 2.93389 4.57588 7.22915 6.15824 5.93331 7.84332 12.6992 28.5393 4.28369 0 38 1
5.02668 9.29337 11.489 4.9317 7.87644 6.70181 9.92915 0.131816 3.06193 5.22949 10.0276 34.2173 60.5203 2 51 20
6.31188 11.0327 11.5462 10.6656 10.8586 6.8611 8.10944 7.84079 7.2464 13.2608 0.865834 74.5614 2.69283 0 31 1
5.76644 9.99561 10.554 10.3151 10.9142 7.4823 7.15039 6.84237 7.78869 13.9413 0.311428 86.6763 1.09738 0 30 1
5.7568 10.03 10.5557 9.85441 10.2459 8.05169 7.28504 6.96955 6.71965 14.507 0.653504 91.3588 2.791 0 29 1
5.75343 9.94211 10.5627 9.5759 10.0344 8.08649 7.27598 6.72546 6.57739 14.4657 0.708822 92.7925 2.6301 0 28 1
5.7383 9.26776 10.4444 8.32124 9.27459 7.88074 6.29556 5.9375 5.84504 13.6686 1.54337 94.9789 5.86342 0 27 1
5.79158 9.2894 10.3839 7.51227 8.25577 7.87573 5.76028 5.44714 5.01183 12.8816 2.75879 94.2941 10.8797 0 26 1
5.79427 9.29067 10.384 7.21428 8.02629 7.87573 5.69449 5.25955 4.91341 12.7887 3.06748 94.929 12.3396 0 25 1
5.79384 9.2588 11.502 5.88149 6.51785 7.40678 6.14924 3.56431 4.66417 10.8496 6.26894 88.6302 19.4357 0 24 1
7.44954 11.9631 13.2386 5.58301 5.85116 7.86453 6.10401 4.44397 3.46852 11.0597 7.77249 66.8515 15.7783 0 23 1
7.50712 12.0978 13.4039 5.39691 5.60696 7.87098 6.17446 4.54649 3.54961 11.0652 8.17285 65.9189 16.2475 0 22 1
6.92141 10.7058 12.7831 4.44272 5.45122 7.29586 5.86181 3.62728 3.93668 10.0993 8.83931 70.1143 27.4455 0 21 1
6.90935 10.6827 14.0393 3.65039 4.21671 7.29586 7.16393 4.13178 4.511 10.1603 11.1717 71.9137 33.35 0 20 1
6.94524 10.711 14.1792 3.38041 4.02425 7.29586 7.27876 4.31252 4.68552 10.1565 11.5191 71.484 33.6635 0 19 1
8.31392 10.7129 12.985 4.84197 5.36988 2.82539 9.47095 3.84493 3.66088 5.49396 11.5063 5.88983 61.6767 2 65 53
6.56835 9.8529 9.90178 7.05578 8.86604 6.31039 5.26506 4.46843 6.07251 10.7744 2.50014 77.2122 8.80883 0 12 1
6.58052 10.1642 10.5914 6.76521 8.50593 4.77033 6.65261 4.2302 5.58805 3.46753 10.8828 14.7305 73.9957 0 11 1
6.5566 10.1434 10.6724 6.44817 8.35158 4.77033 6.66987 4.13228 5.33909 3.32297 10.8 14.8068 73.6088 0 10 1
6.63181 10.1523 11.7618 5.3315 7.99988 3.81686 7.15353 3.95602 5.17388 5.10303 11.0751 26.3092 69.4104 0 9 1
7.4489 10.8333 13.2838 4.54305 7.5132 3.6791 7.4143 4.22719 5.15231 5.8631 11.4757 21.3875 57.1868 0 8 1
7.21982 10.6714 15.5741 2.71863 7.14318 3.59563 9.49853 4.97426 4.81757 6.04001 13.9767 21.0675 52.2587 0 7 1
6.71201 10.2641 14.9592 2.62682 7.11984 3.59563 9.76293 5.10262 4.3303 5.72306 13.7746 32.4838 66.561 0 6 1
6.68794 9.19984 14.6422 1.64516 6.55319 2.51817 9.42748 5.76681 4.42914 5.68066 13.6972 37.7711 68.6957 0 5 1
6.92365 10.6385 13.8018 1.89748 3.06076 7.79291 6.89034 5.5145 5.20537 10.5935 11.9238 83.5211 38.8825 1 18 18
7.3766 9.83995 15.7573 1.35786 6.65961 2.51817 9.42175 6.05619 4.89661 6.03237 14.1024 8.68252 35.2307 2 4 4
9.04177 10.8678 15.5207 2.59376 2.98694 4.57588 7.22915 6.45676 6.08268 8.08041 12.7996 18.0225 11.5819 1 37 37

8.5669 13.6989 20.3964 13.2847 15.1566 10.8094 11.8433 10.1889 12.2741 20.9975 16.2187 102.174 52.5598 0 41 1
8.05327 12.7798 18.8356 10.9821 13.9969 10.155 10.7834 8.90349 11.5376 18.97 15.2015 105.694 53.8068 0 40 1
7.95199 13.0733 17.3144 9.35058 12.8564 10.3855 9.3626 8.28328 10.7626 18.3953 14.3923 109.111 56.2098 0 39 1
7.90001 13.0619 17.2625 9.03766 12.8026 10.4113 9.3626 8.10569 10.5787 18.2023 14.3995 108.408 55.3282 0 38 1
7.83946 13.0605 17.3197 9.08755 11.5538 10.4619 9.48052 8.00446 9.53706 18.1873 14.3387 108.194 55.2949 0 37 1
7.80065 13.0521 17.281 8.75744 11.4867 10.4666 9.48052 7.83183 9.34351 17.973 14.0889 107.251 54.2267 0 36 1
7.80162 13.0484 17.3133 7.29195 9.40516 10.414 9.51168 7.35099 8.28327 17.0882 14.4641 109.583 56.6585 0 35 1
7.82416 13.056 17.331 6.49581 9.40246 10.4595 9.5071 6.95129 8.0946 16.4873 14.2906 108.376 55.5104 0 34 1
5.61728 11.1213 12.1456 10.5746 11.5573 10.2188 6.56096 5.33669 5.967 11.6813 1.86548 61.9703 8.56903 0 24 1
6.92512 12.1207 12.7624 10.4694 11.4699 10.5935 6.05591 4.13404 4.55162 11.6139 2.46733 58.9079 4.51688 0 23 1
6.95429 12.124 12.803 10.5307 11.9191 10.5433 6.27704 4.25007 4.96801 12.2342 2.29387 61.1668 1.54793 0 22 1
6.88095 12.1737 12.6259 10.1344 12.0393 10.5477 6.23604 3.98306 5.17021 12.4704 2.49729 61.9959 0.862308 0 21 1
6.69024 11.6432 11.9577 8.40653 9.04239 5.75011 10.6156 1.74109 3.19288 2.65912 11.2407 3.09316 64.2624 0 20 1
6.54073 11.5657 11.9361 6.90157 8.0065 6.21607 10.6112 1.81034 1.53963 4.87539 11.3506 9.113 66.0007 0 19 1
6.45693 11.4936 11.9076 6.51767 8.12677 6.28409 10.6112 1.73563 1.77727 4.79901 11.5477 9.82968 67.3648 0 18 1
8.72539 10.2182 19.0311 7.68142 7.95431 6.38494 10.3092 2.65339 3.30255 3.39815 11.8351 16.1589 15.9494 0 12 1
8.71214 8.84038 18.1924 6.38505 6.48634 4.8098 9.48987 2.71146 3.27961 2.94017 11.9217 13.3589 8.76481 0 11 1
7.6548 7.23407 15.4965 3.90932 5.30295 3.86882 7.84381 3.79381 2.81927 2.58407 10.3998 15.9351 5.3659 0 10 1
7.65408 7.22483 15.4151 3.60672 5.12019 3.86882 7.76228 4.08712 3.06901 2.57835 10.5589 14.0662 5.48016 0 9 1
8.544 7.94509 16.4071 4.30145 4.5853 1.81559 8.0418 4.37188 4.63671 3.53011 12.3924 1.95241 18.1544 0 8 1
8.67537 8.00165 15.0409 3.36149 3.62879 0.938852 6.70309 5.4443 5.59251 4.69756 12.0227 8.09541 23.1433 0 7 1
8.81135 8.0488 15.2534 3.05478 3.15256 0.938852 6.61829 5.87417 5.66096 4.89946 12.152 2.02137 9.20799 0 6 1
8.88441 8.9601 15.6625 2.24756 3.37609 1.50521 6.92944 6.6474 5.62189 5.94734 12.5135 14.4673 11.8035 2 5 5
6.3408 11.392 11.9188 4.97112 5.89873 7.08363 10.6112 1.92286 0.644488 6.90598 11.0361 20.1683 66.9492 2 17 17
7.84463 13.066 17.3514 6.20931 9.45913 10.4595 9.5071 6.86053 8.31543 16.2883 14.5362 109.7 56.9039 2 33 33

8.47291 14.0925 21.2192 13.1415 14.4895 10.7248 12.747 11.3834 11.9406 22.0885 17.7964 104.889 56.0411 0 32 1
8.26628 13.8976 20.4626 12.7684 14.3585 10.7113 12.1969 11.151 11.7617 21.8325 17.0899 105.307 55.5016 0 31 1
8.06895 13.9023 18.8599 11.5457 13.0478 10.8142 10.7913 10.1281 10.6257 20.8854 15.4039 105.362 54.0895 0 30 1
8.02236 13.7962 18.7127 11.2235 12.9819 10.7552 10.6907 9.91046 10.4416 20.5889 15.0642 104.608 53.0929 0 29 1
8.00414 12.8019 19.2466 9.38258 10.701 10.0871 11.2425 8.55545 9.2495 18.31 16.1612 109.097 57.0971 0 28 1
7.99772 12.802 19.2488 9.38829 9.61216 10.0462 11.2512 8.57162 8.24379 18.0719 15.7843 106.6 54.7126 0 27 1
8.00546 12.8107 19.2605 9.09117 9.66227 10.0466 11.2551 8.39318 8.4666 18.0715 16.0289 107.981 56.1356 0 26 1
7.99958 12.8 19.2407 7.57818 8.69681 10.0451 11.2412 7.61983 8.0543 16.9774 16.2779 109.201 57.2859 0 25 1
7.95631 12.7899 19.2436 6.78254 7.8986 10.0861 11.2874 7.19181 7.54145 16.3821 16.337 108.854 56.9462 0 24 1
7.96109 12.8021 19.2484 6.47521 7.94843 10.0861 11.2874 7.09195 7.78248 16.1804 16.5698 109.735 57.8468 0 23 1
7.63878 10.9041 14.4943 9.22183 9.35523 8.01432 10.6535 4.18168 4.91046 3.16353 14.6175 15.6973 72.2597 0 16 1
7.67395 11.5243 14.1839 8.92188 8.96555 7.56379 10.7044 4.5253 3.86833 3.14846 14.4619 10.0254 73.4567 0 15 1
7.62831 11.4407 14.2013 8.54427 9.11186 7.56379 10.696 4.38113 4.0871 3.38424 14.6415 10.1571 74.2317 0 14 1
7.66247 11.5475 14.1974 7.18333 8.46248 6.84002 10.7355 3.71341 3.56022 3.52902 14.2559 6.08526 73.0759 0 13 1
7.60212 11.5385 14.1788 6.37535 7.22346 6.72613 10.7269 3.61313 2.90064 4.68547 13.6019 5.60006 70.5508 0 12 1
7.62482 11.5615 14.1879 6.09879 7.03666 6.72613 10.7243 3.65222 2.76149 4.9352 13.4312 5.6061 69.3507 0 11 1
7.6261 12.8044 14.188 4.9993 6.17502 6.98568 10.6934 4.01555 3.26258 6.64427 13.6627 1.02712 72.4754 0 10 1
9.29785 14.1209 15.7097 5.82904 6.48932 6.61607 10.6934 4.33833 3.45449 7.74518 13.2635 2.41096 56.3481 0 9 2
9.59954 15.7554 16.1138 5.06785 6.0802 7.43612 10.6934 4.90129 4.075 9.70022 13.606 4.07622 55.2499 1 7 7
7.95109 12.8028 19.2394 6.05401 7.06871 10.0844 11.2883 6.94035 7.17616 15.883 16.4634 108.683 56.7641 1 22 22

8.54251 14.0176 19.4192 11.0836 12.2018 11.1733 10.8774 9.55555 9.53338 20.5502 14.9894 103.929 50.5203 0 67 1
8.52593 13.8869 19.4063 10.7674 12.1607 11.0615 10.8812 9.35808 9.34251 20.2021 14.7419 102.795 49.3993 0 66 1
7.92283 14.0511 19.4367 8.67709 9.83831 11.376 11.5209 8.41491 8.05771 19.3245 15.2528 106.648 50.7593 0 65 1
7.84302 14.0615 19.4249 8.30552 9.73561 11.3954 11.5899 8.24591 7.84799 19.1537 15.0777 105.758 49.672 0 64 1
7.86106 14.0471 17.5279 7.16493 8.12701 11.2836 9.67947 7.59313 6.90272 17.9018 13.6111 104.484 48.7054 0 63 1
7.92776 14.1303 17.624 6.49161 6.70718 11.2647 9.71073 7.26611 6.70543 17.2771 14.4019 106.504 51.1876 0 62 1
7.95433 14.1338 17.6551 6.22 6.77074 11.2635 9.71457 7.17024 6.95124 17.4454 14.633 108.367 53.1376 0 61 1
9.29609 12.5971 15.0218 10.3886 10.3963 7.76927 9.96796 7.53982 6.62945 2.20843 16.595 0.914916 79.234 0 52 1
9.44998 13.0237 14.8072 10.5283 10.6027 7.76927 9.97422 6.48441 7.37461 2.50654 16.4586 1.15947 79.0519 0 51 1
9.44117 13.0207 14.7864 9.56621 10.6011 7.28156 9.99039 7.08394 6.42871 2.5305 16.4189 3.61344 78.698 0 50 1
9.44036 14.279 14.7703 7.57964 9.05096 7.04607 9.99118 6.49422 5.81405 5.67078 15.7104 11.0887 78.5087 0 49 1
9.44823 14.2932 14.7652 7.29666 8.82772 7.04607 9.99118 6.46883 5.68847 5.84858 15.5527 10.635 78.0332 0 48 1
9.34561 14.1793 14.6739 6.04103 8.43991 6.53993 9.93879 6.47387 5.71171 6.40726 15.421 14.9604 79.004 0 47 1
6.86965 9.96387 13.5401 9.54611 9.96466 8.02227 8.68111 6.84801 8.61475 0.868239 15.047 4.99406 79.2883 0 40 1
